V2	V(n002)	I(R2)
Step Information: Vbb=0  (Step: 1/26)
8.700000000000001e+00	-7.580385e-03	1.554925e-02
8.800000000000001e+00	-6.732491e-03	1.572631e-02
8.900000000000000e+00	-5.887092e-03	1.590337e-02
9.000000000000000e+00	-5.044129e-03	1.608044e-02
9.100000000000000e+00	-4.203546e-03	1.625751e-02
9.200000000000001e+00	-3.365289e-03	1.643458e-02
9.300000000000001e+00	-2.529306e-03	1.661166e-02
9.400000000000000e+00	-1.695546e-03	1.678874e-02
9.500000000000000e+00	-8.639570e-04	1.696583e-02
9.600000000000001e+00	-3.449240e-05	1.714292e-02
9.700000000000001e+00	7.928954e-04	1.732001e-02
9.800000000000001e+00	1.618252e-03	1.749711e-02
9.900000000000000e+00	2.441623e-03	1.767421e-02
1.000000000000000e+01	3.263051e-03	1.785132e-02
Step Information: Vbb=5  (Step: 26/26)
0.000000000000000e+00	-1.183996e-01	2.114278e-04
1.000000000000000e-01	-1.152981e-01	3.844610e-04
2.000000000000000e-01	-1.124185e-01	5.578902e-04
3.000000000000000e-01	-1.097267e-01	7.316548e-04
4.000000000000000e-01	-1.071940e-01	9.057035e-04
5.000000000000000e-01	-1.047985e-01	1.079997e-03
6.000000000000001e-01	-1.025226e-01	1.254505e-03
7.000000000000001e-01	-1.003516e-01	1.429199e-03
8.000000000000000e-01	-9.827369e-02	1.604060e-03
9.000000000000000e-01	-9.627861e-02	1.779069e-03
1.000000000000000e+00	-9.435786e-02	1.954210e-03
1.100000000000000e+00	-9.250414e-02	2.129472e-03
1.200000000000000e+00	-9.071117e-02	2.304841e-03
1.300000000000000e+00	-8.897350e-02	2.480310e-03
1.400000000000000e+00	-8.728639e-02	2.655869e-03
1.500000000000000e+00	-8.564567e-02	2.831510e-03
1.600000000000000e+00	-8.404765e-02	3.007228e-03
1.700000000000000e+00	-8.248910e-02	3.183016e-03
1.800000000000000e+00	-8.096710e-02	3.358870e-03
1.900000000000000e+00	-7.947905e-02	3.534784e-03
2.000000000000000e+00	-7.802264e-02	3.710755e-03
2.100000000000000e+00	-7.659574e-02	3.886778e-03
2.200000000000000e+00	-7.519647e-02	4.062851e-03
2.300000000000000e+00	-7.382311e-02	4.238970e-03
2.400000000000000e+00	-7.247408e-02	4.415132e-03
2.500000000000000e+00	-7.114795e-02	4.591336e-03
2.600000000000000e+00	-6.984340e-02	4.767578e-03
2.700000000000000e+00	-6.855925e-02	4.943856e-03
2.800000000000000e+00	-6.729437e-02	5.120168e-03
2.900000000000000e+00	-6.604777e-02	5.296514e-03
3.000000000000000e+00	-6.481847e-02	5.472890e-03
3.100000000000000e+00	-6.360564e-02	5.649296e-03
3.200000000000000e+00	-6.240843e-02	5.825730e-03
3.300000000000000e+00	-6.122612e-02	6.002190e-03
3.400000000000000e+00	-6.005800e-02	6.178675e-03
3.500000000000000e+00	-5.890342e-02	6.355185e-03
3.600000000000000e+00	-5.776177e-02	6.531717e-03
3.700000000000000e+00	-5.663249e-02	6.708272e-03
3.800000000000000e+00	-5.551502e-02	6.884848e-03
3.900000000000000e+00	-5.440889e-02	7.061444e-03
4.000000000000000e+00	-5.331362e-02	7.238060e-03
4.100000000000001e+00	-5.222876e-02	7.414694e-03
4.200000000000000e+00	-5.115391e-02	7.591346e-03
4.300000000000000e+00	-5.008867e-02	7.768015e-03
4.400000000000000e+00	-4.903266e-02	7.944701e-03
4.500000000000000e+00	-4.798555e-02	8.121403e-03
4.600000000000001e+00	-4.694699e-02	8.298120e-03
4.700000000000000e+00	-4.591669e-02	8.474851e-03
4.800000000000001e+00	-4.489433e-02	8.651597e-03
4.900000000000000e+00	-4.387964e-02	8.828357e-03
5.000000000000000e+00	-4.287235e-02	9.005129e-03
5.100000000000001e+00	-4.187222e-02	9.181915e-03
5.200000000000000e+00	-4.087899e-02	9.358712e-03
5.300000000000001e+00	-3.989243e-02	9.535522e-03
5.400000000000000e+00	-3.891233e-02	9.712343e-03
5.500000000000000e+00	-3.793848e-02	9.889176e-03
5.600000000000001e+00	-3.697068e-02	1.006602e-02
5.700000000000000e+00	-3.600874e-02	1.024287e-02
5.800000000000001e+00	-3.505247e-02	1.041974e-02
5.900000000000000e+00	-3.410171e-02	1.059661e-02
6.000000000000000e+00	-3.315629e-02	1.077349e-02
6.100000000000001e+00	-3.221604e-02	1.095039e-02
6.200000000000000e+00	-3.128082e-02	1.112729e-02
6.300000000000001e+00	-3.035048e-02	1.130420e-02
6.400000000000000e+00	-2.942487e-02	1.148112e-02
6.500000000000000e+00	-2.850387e-02	1.165804e-02
6.600000000000001e+00	-2.758734e-02	1.183498e-02
6.700000000000000e+00	-2.667516e-02	1.201192e-02
6.800000000000001e+00	-2.576722e-02	1.218887e-02
6.900000000000000e+00	-2.486338e-02	1.236583e-02
7.000000000000000e+00	-2.396355e-02	1.254279e-02
7.100000000000001e+00	-2.306762e-02	1.271976e-02
7.200000000000000e+00	-2.217548e-02	1.289674e-02
7.300000000000001e+00	-2.128704e-02	1.307373e-02
7.400000000000000e+00	-2.040220e-02	1.325072e-02
7.500000000000000e+00	-1.952086e-02	1.342772e-02
7.600000000000001e+00	-1.864295e-02	1.360472e-02
7.700000000000000e+00	-1.776836e-02	1.378173e-02
7.800000000000001e+00	-1.689703e-02	1.395874e-02
7.900000000000000e+00	-1.602887e-02	1.413577e-02
8.000000000000000e+00	-1.516380e-02	1.431279e-02
8.100000000000000e+00	-1.430174e-02	1.448982e-02
8.200000000000001e+00	-1.344263e-02	1.466686e-02
8.300000000000001e+00	-1.258640e-02	1.484390e-02
8.400000000000000e+00	-1.173296e-02	1.502095e-02
8.500000000000000e+00	-1.088227e-02	1.519800e-02
8.600000000000000e+00	-1.003426e-02	1.537506e-02
8.700000000000001e+00	-9.188855e-03	1.555212e-02
8.800000000000001e+00	-8.346007e-03	1.572919e-02
8.900000000000000e+00	-7.505654e-03	1.590626e-02
9.000000000000000e+00	-6.667739e-03	1.608334e-02
9.100000000000000e+00	-5.832208e-03	1.626042e-02
9.200000000000001e+00	-4.999007e-03	1.643750e-02
9.300000000000001e+00	-4.168084e-03	1.661459e-02
9.400000000000000e+00	-3.339389e-03	1.679168e-02
9.500000000000000e+00	-2.512872e-03	1.696877e-02
9.600000000000001e+00	-1.688487e-03	1.714587e-02
9.700000000000001e+00	-8.661853e-04	1.732298e-02
9.800000000000001e+00	-4.592352e-05	1.750008e-02
9.900000000000000e+00	7.723430e-04	1.767719e-02
1.000000000000000e+01	1.588657e-03	1.785431e-02
